ts_us,iface,length,payload_len,direction,eth_type,src_mac,dst_mac,ip_version,protocol,src_ip,dst_ip,src_port,dst_port,tcp_flags,flow_key,payload_sample
1760903523610396,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,f4ed13879d51b0efcd84c8d86219f84b4ddd9225d61a80c0a80d0c80b9742293
1760903523610527,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,63141fb8c95933228054bc13f99ada7e6eca11225700b63eb0c46de3644547fa
1760903523610554,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523610658,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,a7873929098249006bca07781dc674892769307229fdeffb238bbb2a2d094565
1760903523610886,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,34785f639931ccba1de4684f6027754431ab9ed1deabf665440aca0d3a3e9c71
1760903523610886,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,62c3726c92db98fd32b959139f39341d99827049fe5001f7581c956a15259e4a
1760903523610918,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523611163,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,590536083b5a9cc5b389a7cf58ee9b2b04d8a0060da375ead072ed3de6540a32
1760903523611163,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,071293d05870efa56067ab49549fcc49f9349a64e3e77a783cfef8d9fc15bee0
1760903523611189,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523611326,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,9340cd0eccc0cae33120df95c4f987d8a43d9a54b2ba8b38d46e7ecf2b949742
1760903523611341,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523611365,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,cc49e4ee52e082a5fabc7d0e31c6b1e68c27677d7f7ea9baa7c6289525250ff4
1760903523611488,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,9e1721097ff349d2823983d507c303236fe1d9d03df710039eab18b1c7eab3ec
1760903523611494,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523611606,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,0c9a7d5d613de0f19bf77b73ef0867b130988ff0a95d79c5de4e0d24b96c7ae2
1760903523611718,Ethernet,1368,1314,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,de05005a4811ae12d7e65eee483b75a8fb4cce23e8b0c2c76cc0177fbac5a2a8
1760903523611726,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523611843,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,97a5d500e86e4d3391e80a20916309587d60bc8fdf99051fc21a7bfb76d1a159
1760903523611965,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,08b0598f49f9ec00e3e30c9d98351f264d41b1ff90980ff0fc9faefb97c16700
1760903523611971,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523612089,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,8582f35efe89a9447f0afe76f0b9e4f023ace9f36c9b4d0e21862895ecaf79da
1760903523612213,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,f7bd9f68f0aa4a2993a0ae551b10b4aea2920bd063cf7beaa1bfa52948645685
1760903523612229,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523612339,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,5031af1a519824531b5d2850382031a1d8fb853944428a75054e93684e81db7f
1760903523612458,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,fde07cace5cdcb74501d9a10de0d141b747c97e3e94592b99dc893d337eaa832
1760903523612472,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523612578,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,989c8f229fe260ffa0d9f00845bc0b2ecc6484765b5e667aac42d26a07133581
1760903523612703,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,ba5a41457186e93a5f3df7e89ed0826664cdb236b2eb0f5b48a6b29d5afab965
1760903523612708,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523612827,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,28e0ee766d9c3731f5cc0b77595c6e4198f43db44d143babc1111aa0ef9b4d93
1760903523612949,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,743c59d4972d3a45e964421529a19e7f2a3179783eadc3db3c355312267dfa99
1760903523612955,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523613073,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,f51329e58ea3a68f6b918e1191d4bd2c94029f1f5fff030dd02e01a936630c35
1760903523613082,Ethernet,66,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523613195,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,54086a3fbe1fcc3add0d63e48b36d9d8899b4fd1b8cfb77b43935a2e568e4696
1760903523613202,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523613318,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,084fbecb899f73a8a0fab28e1b22bf915b4acbc07ecc81c604f3893713c6f6dc
1760903523613441,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,336ce6c54c5139a41f71c9bd8504c2eee1c04c4bf1c859f4eec1e9eef0dec193
1760903523613446,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523613565,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,85a43abb08d9aa5117fb924d4f6384f2553b0200f9ad6c6c3bf3f6023ee1fa59
1760903523613687,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,5f26401e99294cec4e64d9777c428a8bfe356db7c103ddbadbfc56ae8b78b340
1760903523613693,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523613813,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,6ee455071af7255c474dae9df07199101f2bc43551a7282eee39a2ca275ad730
1760903523613934,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,f4e5262da2504c1384045a52f0f861df2bce099218c0764187083a99f85efe1e
1760903523613941,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523614056,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,9c2fa0b5af15e4d88b043f2ecfd5b41cc554e6272a078f904aad7a81ff8879be
1760903523614184,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,06d063c5caaf267a6ff9a83274ab0e20776532c60e39c1411ac1d1a82f585c4e
1760903523614192,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523614309,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,ae2a69b756f85bd7e11a4b44bec6251c2378294ce78d7ae9faa59283ab12f33d
1760903523614427,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,33095f2e344a5361fe2781e98c1867a468b7e7b1ce67d73a460d8556dd3a2bd5
1760903523614433,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523614611,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,24a444d4a5ce3542defa69b71c317784ccba48020864a7c3dcf6a40151f44424
1760903523614679,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,b48f5db000a85892898c8e68345e0a7e9b483fb450568cdc8f1888242c61f311
1760903523614686,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523614796,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,eed8565813e4b18f186972913ae220bb30e1bd40d3e4e09d11f1b7b0e3293f7c
1760903523614922,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,328e1a8e84a84f15c090ad5fcf53391c1a6e3c1276f7043f3e71d01c9d280212
1760903523614929,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523615043,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,f2768a0123d0b620217b2bdce964d64c7c9086a439ed149c04975d61d0b2f472
1760903523615165,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,e0883ef1690402594a8ecb7fa39dd5c192d1a2ea03d0631d27aa6d5dbb53b2e1
1760903523615171,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523615208,Ethernet,386,332,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,d0145d954043741de984ef69d2b2167af4e57e5dae82be8e6a6b8d069604ae70
1760903523615325,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,17030340116321ca6bb7732b38706514786f8da55ea6866f1d18c32c1412bcd6
1760903523615336,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523615444,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,150afd06f4c0b68c887d164c7edaacb082c78ca22b2ee3c30f908da41e82a480
1760903523615568,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,bc2f1df96d2a4c8cfe5ba15d7502dc918faffc69539747bd6c22f3bcffe40975
1760903523615574,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523615692,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,f0c54d45beab44b262a02acc3a0eb27e2adb3799af47fd2e63b5c336b08ca489
1760903523615814,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,6a8eccff2624ddbef262dfccef075e6da22d57891aac97824fe9ae6ee83e7318
1760903523615820,Ethernet,66,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523615936,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,f77718b1be59af00c7b2cdf5a9274f15e4fbc934a6eba836641eef8adb4b2485
1760903523615943,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523617035,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,d420fb22e2e03377c702dcba326ad4a0c1e001e2cb81e9b1453c1dee7cfdf452
1760903523617043,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523617143,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,660c61b466cb54b270f298ea57b106da6b449a80d3662245077626bd70d02afa
1760903523617268,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,c0501d57c28babb9994143d8987ad3d42d4cc4cfbde51f587229ea5faff1763d
1760903523617277,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523617390,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,d3cb8da0cabb5a03b7206c939cb7fabd660ac19171bb69eb2090b7a90a1af4fc
1760903523617396,Ethernet,66,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523617512,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,db9d4f277c1a29134326d2744aa3fcb8c9ec17334973327591c003fbccb88ab2
1760903523617518,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523617635,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,3d936529994e4c0a8d5df6dd69d65518a89b8aec556844161fd268a6dec4db91
1760903523619549,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,976ee578864685917c83343c83c5097d1b351038008a8f658d28ae4937fe1bac
1760903523619561,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523619668,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,347173aea56b3223e0e23601184ba05210cedb266656e684097a0bffd55bb992
1760903523619791,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,47c4ac3ab0d5980ad5d148d899ca36ee4daab79531ddebbfb33bfede5827c825
1760903523619821,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523619924,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,9fe1b69b2dce6a055bfe03b2cadc997d9d4f3b43c750b657d35632c8d791bce8
1760903523620041,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,3820f7f9383f8039b525a2f5aa11de26fbae5c126a2ea6ad4948f870048e3d0e
1760903523620047,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523620163,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,9e44bc56102e0e76d44730fafd5fcd49e3a967f129b305cb000f57b7f139d911
1760903523622367,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,31.57.117.1,58089.0,443.0,A,192.168.1.117:58089-31.57.117.1:443-TCP,
1760903523622837,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,87897bbebc581ec536e70ee56b65b15e2d694dd83efd061ae223aea4e88f6387
1760903523622852,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523622943,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,27ad6bd42ddd706c59618a0a89829229066c291b5d85097e9848667928ccf0b7
1760903523622949,Ethernet,66,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
